timestamp,system_active,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,curr_alpha,curr_beta,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,output_alpha,output_beta,servo1_pos,servo2_pos,inference_time_us
1009911,1,0.072,0.042,-1.012,22.000,0.893,-0.168,1.000,-1.000,0.001,-0.002,-0.001,0.295,-0.565,-0.225,1.000,-1.000,120.000,109.000,4522
1009931,1,0.075,0.039,-1.009,22.145,0.992,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.295,-0.565,-0.225,1.000,-1.000,120.000,109.000,4308
1009951,1,0.070,0.035,-1.017,22.053,0.931,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.295,-0.565,-0.225,1.000,-1.000,120.000,109.000,4305
1009971,1,0.078,0.038,-1.008,22.008,1.046,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.295,-0.565,-0.225,1.000,-1.000,120.000,109.000,4303
1009991,1,0.073,0.043,-1.016,21.985,1.069,-0.191,1.000,-1.000,0.001,-0.003,-0.001,0.295,-0.565,-0.225,1.000,-1.000,120.000,109.000,4306
1010011,1,0.081,0.036,-1.011,22.061,0.962,-0.427,1.000,-1.000,0.001,-0.003,-0.001,0.295,-0.565,-0.225,1.000,-1.000,120.000,109.000,4311
1010031,1,0.073,0.039,-1.010,22.031,0.939,-0.397,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.565,-0.225,1.000,-1.000,120.000,109.000,4308
1010051,1,0.072,0.042,-1.016,22.115,1.038,-0.351,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.565,-0.225,1.000,-1.000,120.000,109.000,4355
1010071,1,0.073,0.041,-1.010,22.023,0.962,-0.191,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.565,-0.225,1.000,-1.000,120.000,109.000,4312
1010092,1,0.074,0.040,-1.011,21.954,1.038,-0.420,1.000,-1.000,0.001,-0.002,-0.001,0.296,-0.565,-0.225,1.000,-1.000,120.000,109.000,4305
1010112,1,0.073,0.041,-1.016,21.954,1.000,-0.420,1.000,-1.000,0.001,-0.002,-0.001,0.296,-0.565,-0.225,1.000,-1.000,120.000,109.000,4305
1010132,1,0.075,0.040,-1.015,21.962,0.985,-0.328,1.000,-1.000,0.001,-0.002,-0.001,0.296,-0.565,-0.225,1.000,-1.000,120.000,109.000,4304
1010152,1,0.079,0.038,-1.017,21.908,1.015,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.296,-0.565,-0.225,1.000,-1.000,120.000,109.000,4450
1010172,1,0.074,0.039,-1.014,21.977,1.008,-0.435,1.000,-1.000,0.001,-0.002,-0.001,0.296,-0.565,-0.225,1.000,-1.000,120.000,109.000,4305
1010192,1,0.075,0.041,-1.012,21.962,0.855,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4305
1010212,1,0.074,0.038,-1.023,21.947,0.924,-0.443,1.000,-1.000,0.001,-0.002,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4524
1010232,1,0.076,0.037,-1.010,22.015,1.092,-0.214,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4307
1010252,1,0.073,0.036,-1.020,21.939,1.046,-0.282,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4390
1010272,1,0.071,0.033,-1.009,21.855,0.840,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4308
1010292,1,0.079,0.040,-1.011,22.122,1.000,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4309
1010312,1,0.076,0.035,-1.013,22.092,1.023,-0.237,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4311
1010332,1,0.074,0.035,-1.010,22.053,1.053,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4307
1010353,1,0.073,0.043,-1.007,21.977,1.122,-0.374,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4304
1010373,1,0.073,0.037,-1.010,22.031,1.137,-0.153,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4307
1010393,1,0.079,0.042,-1.016,22.023,0.962,-0.374,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4334
1010413,1,0.074,0.040,-1.014,22.092,0.969,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4304
1010433,1,0.073,0.043,-1.010,22.023,0.992,-0.237,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4304
1010453,1,0.078,0.034,-1.004,21.939,0.908,-0.282,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4306
1010473,1,0.073,0.040,-1.012,21.931,0.763,-0.275,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4305
1010493,1,0.068,0.035,-1.022,22.031,1.099,-0.496,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4305
1010513,1,0.074,0.042,-1.016,22.076,0.931,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4412
1010533,1,0.071,0.038,-1.015,21.985,1.031,-0.359,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4308
1010553,1,0.070,0.043,-1.017,22.061,1.122,-0.458,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.225,1.000,-1.000,120.000,109.000,4305
1010573,1,0.073,0.043,-1.018,21.962,0.832,-0.252,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.566,-0.226,1.000,-1.000,120.000,109.000,4305
1010593,1,0.071,0.037,-1.016,22.061,0.985,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4310
1010613,1,0.071,0.034,-1.014,22.031,0.947,-0.321,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4309
1010633,1,0.071,0.035,-1.017,21.878,0.916,-0.260,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4309
1010654,1,0.070,0.038,-1.022,21.962,1.008,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4304
1010674,1,0.074,0.040,-1.028,21.977,1.000,-0.275,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4308
1010694,1,0.066,0.043,-1.021,21.870,1.130,-0.435,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4305
1010714,1,0.079,0.042,-1.013,21.954,1.115,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4304
1010734,1,0.073,0.037,-1.016,22.099,0.916,-0.351,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4305
1010754,1,0.079,0.038,-1.006,21.878,0.954,-0.435,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4315
1010774,1,0.073,0.041,-1.012,21.977,0.893,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4307
1010794,1,0.075,0.036,-1.019,22.015,1.069,-0.420,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4305
1010814,1,0.072,0.038,-1.014,21.985,1.031,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.296,-0.567,-0.226,1.000,-1.000,120.000,109.000,4304
1010834,1,0.077,0.039,-1.008,21.947,0.939,-0.244,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.567,-0.226,1.000,-1.000,120.000,109.000,4312
1010854,1,0.074,0.035,-1.018,22.084,1.008,-0.321,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.567,-0.226,1.000,-1.000,120.000,109.000,4307
1010874,1,0.069,0.037,-1.023,21.969,0.969,-0.351,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.567,-0.226,1.000,-1.000,120.000,109.000,4308
1010894,1,0.072,0.041,-1.012,21.908,0.832,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.567,-0.226,1.000,-1.000,120.000,109.000,4307
1010915,1,0.073,0.041,-1.017,21.962,0.992,-0.382,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.567,-0.226,1.000,-1.000,120.000,109.000,4307
1010935,1,0.081,0.043,-1.012,22.008,0.885,-0.305,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.567,-0.226,1.000,-1.000,120.000,109.000,4304
1010955,1,0.077,0.035,-1.010,21.832,0.847,-0.275,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.567,-0.226,1.000,-1.000,120.000,109.000,4305
1010975,1,0.072,0.043,-1.006,22.122,0.985,-0.260,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.568,-0.226,1.000,-1.000,120.000,109.000,4305
1010995,1,0.075,0.041,-1.009,22.183,1.061,-0.229,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.568,-0.226,1.000,-1.000,120.000,109.000,4306
1011015,1,0.068,0.037,-1.015,22.000,0.977,-0.397,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.568,-0.226,1.000,-1.000,120.000,109.000,4303
1011035,1,0.070,0.044,-1.013,21.947,0.985,-0.328,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.568,-0.226,1.000,-1.000,120.000,109.000,4305
1011055,1,0.077,0.035,-1.007,22.031,1.092,-0.412,1.000,-1.000,0.001,-0.002,-0.001,0.297,-0.568,-0.226,1.000,-1.000,120.000,109.000,4770
1011075,1,0.074,0.041,-1.018,22.061,0.916,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.568,-0.226,1.000,-1.000,120.000,109.000,4357
1011095,1,0.072,0.039,-1.010,22.145,1.092,-0.542,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.568,-0.226,1.000,-1.000,120.000,109.000,4305
1011115,1,0.072,0.037,-1.014,21.954,1.069,-0.244,1.000,-1.000,0.001,-0.003,-0.001,0.297,-0.568,-0.226,1.000,-1.000,120.000,109.000,4304
1011146,1,0.100,0.050,-1.016,21.489,-7.359,0.267,0.441,-0.666,0.001,-0.003,-0.001,0.297,-0.568,-0.226,0.441,-0.666,118.000,107.000,4307
1011166,1,0.425,-0.090,-0.512,20.924,-17.573,-2.153,-1.000,0.189,0.002,-0.004,-0.001,0.297,-0.568,-0.226,-1.000,0.189,116.000,105.000,4543
1011186,1,-0.027,0.262,-1.295,21.313,2.756,0.107,1.000,-0.559,0.003,-0.005,-0.001,0.297,-0.568,-0.226,1.000,-0.559,118.000,103.000,4652
1011206,1,-0.088,0.130,-1.162,21.679,-11.863,0.496,-0.815,-0.174,0.004,-0.006,-0.001,0.297,-0.568,-0.226,-0.815,-0.174,116.000,101.000,4531
1011227,1,-0.014,0.028,-1.269,22.885,6.099,-0.450,1.000,-0.760,0.005,-0.007,-0.002,0.297,-0.568,-0.226,1.000,-0.760,118.000,99.000,4524
1011247,1,0.080,0.041,-1.275,22.366,7.069,-0.656,1.000,-0.942,0.005,-0.008,-0.003,0.297,-0.569,-0.226,1.000,-0.942,120.000,97.000,4311
1011267,1,0.085,0.029,-1.133,22.023,6.695,-0.450,1.000,-1.000,0.006,-0.008,-0.005,0.297,-0.569,-0.226,1.000,-1.000,120.000,99.000,4530
1011277,1,0.068,-0.005,-1.024,20.687,1.832,-0.275,1.000,-1.000,0.006,-0.009,-0.006,0.298,-0.569,-0.227,1.000,-1.000,120.000,101.000,4630
1011296,1,0.151,-0.020,-1.071,19.985,4.550,-0.679,1.000,-1.000,0.007,-0.010,-0.008,0.298,-0.569,-0.227,1.000,-1.000,120.000,103.000,4311
1011317,1,0.064,-0.016,-0.982,19.275,7.931,-0.977,1.000,-0.629,0.007,-0.012,-0.009,0.298,-0.569,-0.227,1.000,-0.629,120.000,101.000,4309
1011337,1,0.159,0.065,-0.803,18.435,5.740,-0.710,1.000,-0.722,0.008,-0.013,-0.010,0.298,-0.570,-0.227,1.000,-0.722,120.000,99.000,4307
1011357,1,0.073,0.008,-0.833,19.023,11.137,-1.137,1.000,0.579,0.009,-0.014,-0.010,0.298,-0.570,-0.227,1.000,0.579,120.000,97.000,4311
1011377,1,0.048,0.059,-0.882,18.107,-0.656,-1.573,1.000,-0.008,0.009,-0.015,-0.011,0.298,-0.570,-0.227,1.000,-0.008,120.000,95.000,4309
1011397,1,0.073,-0.007,-0.903,21.573,-11.145,-3.092,-0.762,-0.152,0.010,-0.016,-0.011,0.299,-0.570,-0.228,-0.762,-0.152,118.000,95.000,4305
1011427,1,0.108,-0.003,-1.608,28.809,-0.374,-4.641,1.000,-1.000,0.011,-0.017,-0.011,0.299,-0.571,-0.228,1.000,-1.000,120.000,97.000,4303
1011448,1,0.111,-0.012,-1.894,35.336,-4.084,-3.168,1.000,-1.000,0.011,-0.018,-0.013,0.299,-0.571,-0.228,1.000,-1.000,120.000,99.000,4544
1011468,1,0.134,0.018,-2.000,40.931,-25.481,-1.313,-1.000,-0.367,0.012,-0.019,-0.016,0.299,-0.572,-0.229,-1.000,-0.367,118.000,97.000,4524
1011488,1,0.239,-0.027,-2.000,48.389,-40.824,1.405,-1.000,1.000,0.013,-0.021,-0.022,0.299,-0.572,-0.229,-1.000,1.000,116.000,95.000,4520
